"","lang","word","sentiment","value"
"2994","english","decline","negative",1
"2995","english","declining","negative",1
"2996","english","decomposition","negative",1
"2997","english","decrease","negative",1
"2998","english","decrement","negative",1
"2999","english","decrepit","negative",1
"3000","english","decry","negative",1
"3001","english","deduct","negative",1
"3002","english","defamation","negative",1
"3003","english","defamatory","negative",1
"3004","english","default","negative",1
"3005","english","defeat","negative",1
"3006","english","defeated","negative",1
"3007","english","defect","negative",1
"3008","english","defection","negative",1
"3009","english","defective","negative",1
"3010","english","defenseless","negative",1
"3011","english","deferral","negative",1
"3012","english","defiance","negative",1
"3013","english","defiant","negative",1
"3014","english","deficiency","negative",1
"3015","english","deficit","negative",1
"3016","english","deflate","negative",1
"3017","english","deflation","negative",1
"3018","english","deform","negative",1
"3019","english","deformed","negative",1
"3020","english","deformity","negative",1
"3021","english","defraud","negative",1
"3022","english","defunct","negative",1
"3023","english","defy","negative",1
"3024","english","degeneracy","negative",1
"3025","english","degenerate","negative",1
"3026","english","degradation","negative",1
"3027","english","degrade","negative",1
"3028","english","degrading","negative",1
"3029","english","delay","negative",1
"3030","english","delayed","negative",1
"3031","english","deleterious","negative",1
"3032","english","deletion","negative",1
"3033","english","delinquency","negative",1
"3034","english","delinquent","negative",1
"3035","english","delirious","negative",1
"3036","english","delirium","negative",1
"3037","english","deluge","negative",1
"3038","english","delusion","negative",1
"3039","english","delusional","negative",1
"3040","english","demand","negative",1
"3041","english","demanding","negative",1
"3042","english","demented","negative",1
"3043","english","dementia","negative",1
"3044","english","demise","negative",1
"3045","english","demolish","negative",1
"3046","english","demolition","negative",1
"3047","english","demon","negative",1
"3048","english","demonic","negative",1
"3049","english","demoralized","negative",1
"3050","english","denial","negative",1
"3051","english","denied","negative",1
"3052","english","denounce","negative",1
"3053","english","denunciation","negative",1
"3054","english","deny","negative",1
"3055","english","denying","negative",1
"3056","english","departed","negative",1
"3057","english","departure","negative",1
"3058","english","dependence","negative",1
"3059","english","dependency","negative",1
"3060","english","dependent","negative",1
"3061","english","deplorable","negative",1
"3062","english","deplore","negative",1
"3063","english","deport","negative",1
"3064","english","deportation","negative",1
"3065","english","depraved","negative",1
"3066","english","depravity","negative",1
"3067","english","depreciate","negative",1
"3068","english","depreciated","negative",1
"3069","english","depreciation","negative",1
"3070","english","depress","negative",1
"3071","english","depressed","negative",1
"3072","english","depressing","negative",1
"3073","english","depression","negative",1
"3074","english","depressive","negative",1
"3075","english","deprivation","negative",1
"3076","english","deranged","negative",1
"3077","english","derelict","negative",1
"3078","english","derision","negative",1
"3079","english","derogation","negative",1
"3080","english","derogatory","negative",1
"3081","english","desecration","negative",1
"3082","english","desert","negative",1
"3083","english","deserted","negative",1
"3084","english","desertion","negative",1
"3085","english","desist","negative",1
"3086","english","desolation","negative",1
"3087","english","despair","negative",1
"3088","english","despairing","negative",1
"3089","english","desperate","negative",1
"3090","english","despicable","negative",1
"3091","english","despise","negative",1
"3092","english","despotic","negative",1
"3093","english","despotism","negative",1
"3094","english","destitute","negative",1
"3095","english","destroyed","negative",1
"3096","english","destroyer","negative",1
"3097","english","destroying","negative",1
"3098","english","destruction","negative",1
"3099","english","destructive","negative",1
"3100","english","detachment","negative",1
"3101","english","detain","negative",1
"3102","english","detainee","negative",1
"3103","english","detention","negative",1
"3104","english","deteriorate","negative",1
"3105","english","deteriorated","negative",1
"3106","english","deterioration","negative",1
"3107","english","detest","negative",1
"3108","english","detonate","negative",1
"3109","english","detract","negative",1
"3110","english","detriment","negative",1
"3111","english","detrimental","negative",1
"3112","english","detritus","negative",1
"3113","english","devastate","negative",1
"3114","english","devastating","negative",1
"3115","english","devastation","negative",1
"3116","english","devil","negative",1
"3117","english","devilish","negative",1
"3118","english","devious","negative",1
"3119","english","devolution","negative",1
"3120","english","devour","negative",1
"3121","english","diabolical","negative",1
"3122","english","diagnosis","negative",1
"3123","english","diatribe","negative",1
"3124","english","dictator","negative",1
"3125","english","dictatorial","negative",1
"3126","english","dictatorship","negative",1
"3127","english","die","negative",1
"3128","english","difficulties","negative",1
"3129","english","difficulty","negative",1
"3130","english","digress","negative",1
"3131","english","dilapidated","negative",1
"3132","english","dilute","negative",1
"3133","english","diminish","negative",1
"3134","english","diminished","negative",1
"3135","english","din","negative",1
"3136","english","dire","negative",1
"3137","english","dirt","negative",1
"3138","english","dirty","negative",1
"3139","english","disability","negative",1
"3140","english","disable","negative",1
"3141","english","disabled","negative",1
"3142","english","disaffected","negative",1
"3143","english","disagree","negative",1
"3144","english","disagreeing","negative",1
"3145","english","disagreement","negative",1
